,SQLite,MySQL,Cassandra,Oracle,MongoDB,PostgreSQL,Redis,SQL Server
16584,0,0,0,0,1,0,1,0
16585,0,1,0,0,1,0,0,1
16586,0,1,0,0,0,0,0,1
16589,1,1,0,0,1,1,0,1
16590,0,0,0,0,0,1,0,0
16594,0,1,0,0,1,0,1,0
16595,0,1,0,0,0,0,0,0
16596,1,0,0,0,0,1,0,0
16597,0,0,0,0,1,0,0,0
16602,1,0,0,0,1,1,0,0
16603,0,0,0,0,1,0,0,0
16608,1,1,0,0,1,1,0,1
16615,0,1,0,0,0,0,0,0
16619,0,1,0,0,1,0,1,0
16620,0,1,1,0,1,1,1,0
16624,0,0,1,0,0,0,0,1
16625,0,1,0,0,0,1,0,0
16628,0,0,0,0,0,1,0,0
16629,0,0,0,0,1,0,1,0
16632,0,1,0,0,1,0,0,0
16633,0,1,1,0,1,0,1,0
16634,0,1,0,0,0,0,0,0
16636,1,1,0,0,0,0,0,0
16637,0,1,0,1,1,1,0,0
16641,0,0,0,0,1,0,0,1
16642,1,0,0,1,0,0,0,0
16643,1,0,0,0,1,0,0,1
16646,1,1,1,0,1,1,1,1
16649,0,0,0,0,1,0,0,0
16651,0,0,0,0,1,0,0,0
16652,0,0,0,0,1,0,0,1
16654,0,1,0,0,0,0,0,1
16655,1,0,0,0,1,0,0,1
16659,1,1,0,0,0,0,0,0
16661,1,1,0,0,0,1,0,0
16662,0,0,1,0,0,0,0,0
16665,1,1,0,0,0,0,0,0
16668,0,0,0,0,0,0,1,0
16669,0,1,0,0,1,1,1,0
16671,0,0,1,0,1,0,0,1
16673,1,0,0,0,0,0,0,0
16674,0,1,0,0,0,1,1,0
16677,0,0,0,0,1,1,0,0
16679,1,0,1,0,1,0,0,1
16680,0,1,0,0,1,1,0,0
16684,0,1,0,0,0,0,0,1
16688,0,0,0,0,1,0,0,0
16689,1,1,0,0,0,1,0,0
16690,1,1,0,0,1,0,0,0
16691,0,0,1,0,1,1,0,0
16693,1,0,0,0,0,0,0,0
16696,0,0,0,0,0,0,0,1
16698,0,0,0,0,1,0,0,0
16703,0,0,0,0,0,1,0,0
16705,0,1,0,0,0,0,0,0
16706,0,0,0,0,0,1,0,1
16707,0,0,0,0,1,0,0,1
16708,0,1,0,1,0,0,0,0
16710,0,1,1,1,0,1,1,0
16711,1,1,1,0,1,0,1,0
16715,0,0,0,0,0,1,0,1
16716,0,0,1,0,0,1,0,0
16719,1,1,0,1,1,1,0,1
16720,1,0,0,0,0,0,0,0
16723,0,0,0,0,1,0,0,0
16725,1,1,0,0,0,0,0,0
16730,0,0,0,1,0,0,0,1
16731,0,1,0,0,0,1,0,0
16732,0,0,0,1,0,0,0,0
16733,0,1,0,0,0,1,0,0
16734,0,0,0,0,0,1,1,0
16735,0,1,0,0,0,0,0,0
16739,0,0,0,0,0,0,1,0
16740,1,1,0,0,1,1,0,1
16741,0,1,0,0,0,0,0,0
16742,1,1,0,0,1,1,0,0
16743,0,0,1,0,1,0,1,0
16745,0,0,0,0,1,0,0,1
16747,1,0,0,0,0,0,0,1
16748,0,1,1,1,1,0,0,1
16749,0,0,0,0,1,1,0,0
16750,0,0,0,0,1,0,0,0
16751,0,1,0,0,1,0,0,1
16752,0,0,0,0,1,0,0,1
16754,0,0,0,0,0,1,0,0
16756,0,1,0,0,1,0,0,1
16757,1,1,0,0,0,0,0,0
16758,1,1,1,0,0,0,1,0
16760,0,1,0,0,0,1,1,1
16761,1,0,0,0,0,1,1,0
16762,0,0,0,0,0,0,1,0
16763,0,0,0,0,0,1,0,0
16764,1,0,0,0,0,0,0,0
16765,0,0,0,0,1,0,1,1
16766,1,0,0,0,0,0,0,1
16767,0,0,0,1,1,0,0,1
16769,1,1,0,0,1,0,0,1
16770,0,0,0,1,0,1,0,0
16771,0,0,1,0,0,1,0,0
16772,0,0,0,1,0,0,0,1
16774,1,0,0,0,0,0,0,1
16775,0,0,0,0,0,1,0,0
16777,1,0,0,0,0,0,0,0
16779,1,1,0,0,0,1,1,0
16780,0,0,0,0,1,0,0,0
16781,1,0,0,1,0,0,0,1
16783,0,0,0,0,1,0,0,1
16787,0,0,0,0,0,0,0,1
16789,0,1,0,0,0,0,0,0
16792,0,1,0,0,1,0,1,1
16793,0,1,0,0,0,0,1,0
16794,1,0,0,0,1,0,0,0
16798,0,0,0,0,1,0,1,0
16799,0,0,0,0,1,1,0,0
16801,1,1,0,0,0,1,1,0
16802,1,0,0,1,1,1,0,0
16804,0,0,0,0,1,0,0,0
16807,0,1,0,0,0,0,0,0
16809,0,0,0,1,0,1,1,1
16810,0,0,0,0,1,0,0,0
16811,1,0,0,0,0,0,0,0
16812,1,1,0,1,1,0,0,0
16813,1,0,0,0,0,1,0,0
16815,0,1,0,0,1,0,1,0
16816,0,1,0,1,0,0,0,0
16818,1,0,0,0,0,1,0,0
16821,0,1,0,0,1,0,0,0
16822,0,0,0,0,0,0,0,1
16824,0,0,0,0,1,1,1,0
16825,0,1,1,0,0,0,0,0
16826,0,0,0,0,0,0,1,0
16830,0,1,0,0,0,0,0,0
16833,1,0,0,0,0,0,0,1
16835,0,0,0,0,1,0,0,0
16841,0,0,0,0,1,0,0,0
16842,0,0,0,0,0,0,0,1
16843,0,0,0,0,0,1,0,0
16848,0,0,0,0,0,1,0,0
16849,1,1,0,0,0,1,0,1
16855,0,1,0,0,0,0,1,0
16858,0,1,0,0,1,0,0,0
16860,0,0,1,0,1,1,1,0
16861,0,0,0,1,0,1,0,0
16863,0,1,0,0,0,0,0,1
16866,0,0,0,0,1,0,0,0
16867,1,1,0,1,0,0,0,0
16870,1,1,0,0,0,1,0,0
16873,0,0,0,0,0,1,0,0
16880,1,1,0,0,0,0,0,0
16881,0,0,0,0,0,0,0,1
16885,0,0,0,0,0,0,0,1
16886,0,0,0,0,1,1,0,0
16893,1,1,0,0,1,0,0,0
16894,0,0,0,0,1,0,0,0
16897,0,0,0,0,0,1,0,0
16900,0,1,0,0,1,1,1,0
16901,0,1,0,1,0,0,0,0
16902,0,0,0,1,1,0,0,1
16904,1,0,0,0,0,0,0,0
16905,1,1,0,0,0,1,0,0
16909,0,0,0,0,0,0,1,0
16910,0,0,1,0,1,1,1,0
16911,0,0,0,0,1,0,0,0
16913,0,0,1,0,0,1,1,0
16914,0,0,0,0,1,0,0,0
16916,0,0,0,1,0,0,0,0
16918,0,0,0,0,1,0,0,0
16919,0,0,0,1,0,0,0,0
16920,0,0,0,0,1,0,0,1
16924,1,0,0,1,1,0,0,0
16927,0,1,0,0,0,0,1,0
16931,0,0,0,0,0,0,0,1
16935,1,1,0,0,0,0,0,0
16937,0,0,1,0,0,1,1,0
16939,0,0,0,0,1,1,1,0
16941,1,1,0,1,0,0,0,1
16945,0,0,0,0,1,0,0,0
16950,0,1,0,0,0,0,0,0
16952,0,0,0,0,0,1,0,0
16953,0,1,0,0,0,0,0,0
16955,0,1,0,0,0,0,0,0
16956,1,0,0,0,0,1,1,1
16958,0,0,1,0,0,0,0,0
16959,0,0,0,0,0,0,1,0
16962,0,0,1,0,1,0,0,0
16963,1,1,0,0,1,1,1,1
16964,1,0,0,0,1,0,0,0
16967,0,0,1,0,1,1,1,0
16968,0,0,0,0,1,0,1,0
16976,0,0,0,1,0,0,0,1
16979,0,0,0,0,0,0,0,1
16980,1,0,0,0,0,0,0,0
16981,0,0,0,0,1,0,1,1
16983,0,0,0,0,0,0,1,1
16984,0,0,0,0,0,1,0,1
16985,0,0,0,0,0,1,0,0
16986,0,0,0,1,0,0,0,0
16990,0,1,0,0,0,0,0,0
16992,0,0,0,0,0,1,1,0
16993,0,1,0,0,0,1,1,0
16994,0,0,1,1,1,0,0,1
16997,1,0,0,0,1,1,0,1
17000,1,1,0,0,0,0,0,1
17003,0,0,1,0,0,0,0,0
17005,0,1,0,0,0,0,0,0
17006,1,1,0,0,0,0,0,0
17007,1,1,0,0,1,1,0,0
17008,0,1,0,0,0,1,1,0
17009,0,0,0,0,0,0,0,1
17010,0,1,0,0,0,1,1,0
17011,0,0,0,0,0,1,1,0
17012,0,1,0,0,0,1,1,0
17014,0,1,0,0,0,1,0,0
17015,1,0,0,0,1,0,1,1
17016,1,1,0,0,1,0,0,0
17017,0,0,0,0,0,1,0,0
17018,0,0,0,1,0,0,0,0
17019,1,1,0,0,0,0,0,0
17021,0,0,0,1,0,0,0,0
17022,0,0,1,0,0,0,0,0
17024,0,1,0,0,0,0,0,0
17026,0,1,0,1,0,0,0,0
17030,0,0,0,0,0,1,0,0
17031,0,1,1,0,0,1,0,0
17036,0,1,0,0,0,0,0,0
17040,0,1,0,0,0,0,0,1
17041,0,1,0,0,0,0,0,0
17042,0,0,1,0,0,0,0,0
17054,1,1,0,0,0,1,1,0
17055,0,0,0,0,1,0,1,1
17056,1,1,0,0,0,1,1,0
17058,0,1,0,1,0,0,0,0
17062,0,1,0,0,0,1,0,0
17066,0,1,0,0,1,0,0,0
17068,0,1,0,0,0,0,0,0
17069,0,0,0,0,0,0,0,1
17075,0,0,0,0,0,1,0,0
17078,1,1,0,1,0,0,0,1
17081,0,1,1,0,1,0,0,0
17082,1,0,0,0,1,0,1,0
17083,0,0,0,0,0,0,0,1
17085,0,1,0,0,0,0,0,0
17086,1,0,0,0,1,0,0,0
17089,0,1,0,0,0,0,0,1
17093,0,1,0,0,0,0,0,1
17094,0,1,0,0,0,0,0,0
17095,1,0,0,0,0,0,0,0
17096,1,0,0,0,1,0,0,0
17097,0,1,0,0,1,0,0,0
17099,0,0,0,0,0,1,0,0
17101,0,1,0,1,1,1,1,0
17102,0,0,0,1,1,0,0,0
17104,0,0,0,1,0,1,1,0
17107,0,1,0,0,0,0,0,0
17109,1,0,0,0,1,0,1,0
17110,0,1,0,0,0,1,0,0
17112,1,1,0,0,0,0,0,1
17113,1,0,0,0,1,0,1,0
17114,0,1,0,0,1,0,0,0
17115,0,0,0,0,1,0,0,0
17116,0,0,0,0,0,0,0,1
17117,0,0,0,0,1,0,0,0
17119,1,0,0,0,0,0,0,0
17123,0,0,0,0,1,1,0,0
17124,1,1,0,0,0,0,0,0
17125,0,0,1,0,1,0,0,0
17126,0,1,0,0,0,0,0,0
17128,1,1,0,0,1,0,0,0
17131,0,1,0,0,0,1,1,0
17133,0,1,0,0,1,0,0,0
17134,0,1,0,0,0,0,1,0
17135,0,0,1,0,0,0,0,0
17136,0,0,0,0,0,0,0,1
17137,0,0,0,0,1,0,0,1
17140,0,0,1,0,0,0,0,1
17141,1,0,0,0,1,0,0,1
17143,0,1,0,0,0,0,1,0
17144,0,0,0,0,1,1,0,0
17147,0,0,0,0,1,0,0,0
17151,1,0,0,0,0,1,0,0
17152,1,0,0,0,0,1,0,1
17153,0,0,0,0,0,0,1,0
17155,0,0,0,0,0,0,0,1
17156,0,0,0,0,1,0,0,0
17160,0,0,0,0,0,1,0,0
17163,0,0,0,0,0,0,1,0
17165,1,1,0,0,0,0,0,0
17166,0,1,1,0,0,1,0,1
17167,0,0,0,0,1,1,1,0
17168,0,0,0,0,1,0,0,0
17169,1,0,0,0,1,0,0,0
17170,0,1,0,0,0,0,0,0
17173,1,0,0,0,0,0,0,0
17174,0,1,0,0,0,1,0,0
17175,0,0,0,0,0,1,0,0
17178,1,0,0,1,0,0,0,0
17182,0,0,0,0,0,1,0,1
17184,1,1,0,1,1,0,0,0
17186,0,1,0,1,0,0,0,0
17190,1,1,0,0,0,0,1,0
17192,0,0,1,0,0,0,0,0
17197,0,0,1,1,1,1,0,0
17198,0,0,0,0,1,0,1,0
17199,0,1,0,0,0,0,0,0
17200,1,1,0,0,1,1,0,0
17204,1,1,0,0,0,0,0,0
17206,1,1,0,0,0,0,0,0
17208,1,0,0,0,0,1,0,0
17209,0,0,0,0,1,0,0,0
17210,0,0,0,0,1,0,0,0
17213,0,1,0,0,0,0,0,1
17215,0,1,0,0,0,0,0,0
17216,0,1,0,1,0,0,0,0
17219,1,1,0,1,1,0,0,1
17221,0,0,0,0,0,1,1,1
17222,1,1,0,0,1,0,1,0
17225,1,1,0,1,0,0,0,0
17227,0,0,0,1,0,1,0,0
17230,0,0,0,0,0,1,1,0
17232,0,0,1,1,0,1,0,1
17233,0,1,0,0,0,0,0,1
17234,0,0,0,0,1,1,0,0
17235,0,0,0,0,1,1,1,0
17236,1,1,0,0,0,0,0,0
17238,0,0,0,0,1,0,1,0
17239,0,1,0,0,0,0,0,0
17240,0,1,0,0,0,0,0,1
17241,0,0,1,0,1,1,0,1
17242,0,0,0,0,0,1,1,0
17243,0,0,0,0,0,1,0,0
17244,0,1,0,0,0,1,0,0
17247,0,1,0,0,1,0,1,0
17248,0,1,0,0,0,0,0,0
17250,0,1,0,0,1,0,0,0
17252,0,0,0,0,1,0,0,1
17254,1,0,0,0,0,0,0,0
17255,0,0,0,0,1,0,0,0
17257,0,1,0,0,0,1,0,0
17258,0,1,0,0,1,0,0,0
17259,0,0,0,0,1,0,1,0
17260,0,1,0,0,0,1,0,0
17264,0,0,0,0,0,0,0,1
17265,0,0,0,1,0,0,0,0
17266,1,1,0,0,0,0,1,0
17267,0,0,0,0,1,0,1,0
17269,0,0,0,0,0,1,1,0
17271,1,1,0,0,0,0,0,0
17272,1,0,0,0,0,1,0,0
17274,1,0,1,0,0,1,1,1
17275,1,0,0,1,0,0,0,0
17276,1,0,1,0,0,0,0,0
17280,0,1,0,0,0,0,0,0
17281,1,0,1,0,0,1,0,0
17283,1,1,0,0,0,0,0,0
17284,0,1,0,0,0,1,1,0
17286,0,1,0,0,0,1,0,0
17289,0,0,0,0,0,0,0,1
17298,1,1,0,0,0,0,0,1
17302,0,1,0,0,0,0,0,0
17303,1,0,0,1,0,0,0,1
17304,0,1,0,1,0,0,0,1
17307,1,1,0,0,0,0,0,1
17308,0,0,0,0,1,0,0,0
17311,0,0,0,0,0,1,0,0
17312,0,0,0,0,1,1,0,0
17316,0,1,0,0,0,0,0,0
17321,0,0,0,0,0,0,0,1
17324,0,1,1,0,0,0,0,0
17325,0,1,0,0,0,1,0,0
17332,1,0,0,1,0,0,0,0
17333,0,1,0,0,0,0,0,0
17334,0,0,0,0,0,1,0,0
17336,0,0,0,0,0,1,1,0
17338,0,0,0,0,0,1,1,0
17339,0,0,1,1,0,0,1,1
17341,1,0,0,0,0,0,0,0
17342,0,0,1,0,0,0,1,1
17344,1,1,0,0,0,1,1,1
17346,1,0,0,0,0,0,0,0
17348,0,0,0,0,1,0,0,0
17350,0,1,0,0,0,0,0,1
17351,1,0,0,0,0,0,0,0
17353,1,1,0,0,0,0,0,0
17354,1,0,0,0,0,0,0,0
17355,0,0,1,0,1,1,1,0
17358,0,0,0,0,1,1,0,0
17359,0,0,1,0,0,1,1,0
17361,0,1,0,0,0,1,0,0
17363,0,0,0,0,0,1,1,0
17365,0,1,1,0,0,0,0,1
17367,0,0,0,0,0,0,0,1
17369,0,1,0,0,0,0,0,0
17370,1,0,0,0,0,0,0,1
17373,1,0,0,0,1,0,1,0
17374,0,0,0,0,0,1,0,0
17380,0,0,0,0,1,1,0,0
17381,0,1,0,0,0,0,0,0
17382,0,1,0,0,1,0,0,0
17387,1,1,0,0,1,1,0,0
17388,0,0,1,0,0,0,0,0
17389,1,0,0,0,0,1,1,0
17393,0,0,0,0,0,1,0,0
17394,0,1,0,0,1,0,0,0
17395,0,1,0,0,1,0,1,0
17396,0,1,0,0,1,0,0,0
17398,0,1,0,0,0,1,1,0
17400,0,1,0,0,0,0,0,1
17402,0,1,0,0,1,1,0,0
17403,0,0,0,0,0,1,0,0
17404,0,0,0,0,1,0,0,1
17405,1,0,0,0,0,0,0,0
17406,0,1,0,0,0,0,0,0
17407,0,0,1,0,0,0,0,0
17411,1,0,1,0,1,1,0,0
17412,0,1,0,0,1,0,0,0
17417,1,0,0,0,1,0,0,0
17418,0,0,0,0,0,1,0,0
17420,0,1,0,0,0,1,0,0
17425,0,0,0,0,0,1,0,0
17427,0,1,1,0,0,0,1,0
17428,0,0,0,0,1,1,0,0
17430,0,1,0,0,1,0,0,0
17431,0,1,0,0,1,1,1,0
17433,0,0,0,0,0,1,0,0
17434,0,0,0,0,0,0,1,1
17436,0,0,0,0,0,1,0,1
17437,0,0,1,0,0,0,0,0
17438,0,0,0,0,1,0,0,0
17441,1,1,0,0,0,0,0,0
17448,1,1,0,0,0,1,0,0
17449,1,1,0,0,0,0,0,1
17450,0,1,0,0,1,0,1,0
17451,0,0,1,0,1,0,0,0
17452,0,1,0,0,0,1,0,0
17455,0,0,0,0,0,0,0,1
17456,0,0,0,0,1,0,0,0
17457,0,0,0,1,0,0,0,1
17461,0,0,1,0,1,1,1,0
17462,0,1,0,0,1,1,0,0
17464,0,0,0,0,1,0,0,0
17465,1,0,1,0,0,1,1,0
17468,0,0,0,0,0,1,0,0
17469,1,0,0,0,1,1,0,0
17470,0,1,1,1,1,0,0,0
17471,0,1,1,0,1,1,1,1
17472,0,0,1,0,0,0,0,0
17474,1,1,0,1,1,0,0,1
17478,0,0,0,0,0,1,0,0
17479,0,1,0,1,0,0,0,0
17480,1,1,0,0,1,1,1,0
17484,0,0,0,0,0,0,0,1
17486,0,1,0,0,0,0,0,0
17488,1,1,0,0,0,0,0,1
17489,0,1,0,0,0,0,0,0
17490,0,0,0,1,0,0,0,0
17491,0,0,0,0,0,0,0,1
17492,0,0,0,0,0,0,0,1
17493,0,0,0,1,0,0,0,1
17494,0,1,0,0,0,0,0,1
17497,0,0,0,0,1,0,0,0
17498,1,1,0,0,1,0,0,0
17499,0,1,0,1,1,1,0,0
17501,0,1,1,1,1,0,1,0
17502,0,0,0,1,0,0,0,1
17504,0,0,0,0,0,1,1,0
17508,1,0,0,0,1,0,1,1
17514,1,0,0,0,0,1,1,0
17523,0,0,0,0,0,0,0,1
17524,0,1,0,0,0,0,1,0
17526,1,0,0,0,0,1,1,0
17527,0,0,0,0,0,1,1,0
17531,0,0,0,0,0,1,0,0
17545,1,1,1,1,1,1,1,1
17546,0,0,1,1,0,1,0,0
17550,0,0,0,1,0,0,0,1
17551,0,1,0,0,0,0,1,0
17552,1,1,0,0,0,1,0,0
17553,0,0,0,0,0,1,0,0
17554,0,1,0,1,0,0,0,1
17555,0,0,0,0,1,0,0,0
17557,0,0,0,0,0,0,1,0
17560,0,0,0,0,0,1,0,0
17561,0,0,0,0,0,0,0,1
17563,1,0,0,0,1,0,1,0
17566,0,1,0,0,0,1,0,0
17567,0,0,0,0,0,1,0,0
17568,0,0,0,0,1,0,0,0
17569,1,0,0,0,1,0,1,0
17572,0,0,0,0,0,1,0,0
17579,0,0,0,1,0,0,0,0
17580,0,0,0,0,1,0,0,0
17581,0,1,0,0,0,1,0,1
17583,0,0,0,0,0,1,1,0
17585,0,0,0,0,0,0,0,1
17586,1,1,0,0,1,0,0,1
17588,0,1,0,1,0,0,1,0
17590,0,0,1,0,0,0,0,0
17591,0,1,0,1,0,0,0,0
17592,0,1,0,0,0,1,1,0
17593,1,1,0,1,0,0,0,1
17595,0,0,0,0,1,0,0,0
17600,1,1,0,0,1,0,0,0
17602,0,1,0,0,0,0,1,1
17603,0,0,1,0,0,0,0,0
17604,0,0,0,0,0,0,1,0
17605,0,1,0,0,1,0,0,0
17608,0,1,0,1,0,0,0,1
17610,0,0,0,0,0,1,1,0
17613,0,0,0,0,1,1,0,0
17614,1,0,0,1,0,0,0,1
17615,0,0,0,1,0,1,0,0
17617,0,1,1,0,1,1,1,0
17621,0,0,0,0,1,0,1,0
17625,0,0,0,0,1,1,1,0
17627,0,0,0,0,0,1,0,0
17628,0,1,0,0,0,0,0,1
17629,0,0,0,0,0,1,0,0
17631,1,0,0,0,0,0,0,1
17633,1,0,0,0,0,1,1,0
17635,0,1,1,1,1,0,1,1
17637,0,0,1,0,1,0,0,0
17640,0,0,0,0,0,1,0,0
17643,0,1,0,0,0,0,1,0
17644,0,0,1,0,1,0,0,0
17645,0,1,1,0,1,0,1,1
17649,0,0,0,1,1,0,0,1
17654,1,0,0,0,0,0,0,0
17657,0,0,0,0,0,1,0,0
17661,0,0,0,0,1,0,1,0
17664,1,0,1,0,1,1,0,0
17665,0,1,0,1,0,0,0,0
17666,0,0,0,0,0,0,0,1
17668,1,1,1,0,0,0,0,1
17669,0,1,0,0,0,0,0,0
17673,0,0,0,1,0,0,0,0
17675,0,0,1,0,0,1,1,0
17679,0,1,0,0,0,0,0,0
17681,0,0,0,0,0,0,1,0
17683,0,0,0,0,1,1,1,0
17684,1,1,0,1,1,1,1,1
17685,1,0,0,0,0,1,0,0
17687,0,0,0,0,0,1,1,0
17690,1,0,1,0,1,0,0,0
17693,0,0,0,0,0,1,0,0
17694,1,1,0,0,1,0,0,1
17695,1,1,0,0,1,0,1,1
17696,0,1,0,0,1,0,1,0
17699,1,1,0,0,0,0,0,0
17700,0,1,0,1,0,1,0,0
17701,0,0,0,0,1,0,0,0
17703,0,0,1,0,0,1,1,0
17704,1,0,0,1,0,1,0,1
17705,0,0,1,0,1,0,0,0
17709,0,0,0,0,1,1,1,0
17710,0,0,0,0,0,1,1,0
17715,1,0,0,0,0,0,0,1
17720,1,0,0,0,0,0,0,0
17721,1,0,0,0,1,1,0,1
17724,0,0,0,0,1,0,1,0
17725,1,1,0,1,1,0,0,0
17726,0,1,0,0,0,1,0,0
17729,0,0,1,0,0,1,1,0
17731,0,1,0,0,1,1,1,0
17733,0,1,0,0,0,0,0,0
17734,0,0,0,1,0,0,0,0
17740,0,0,0,0,1,0,1,0
17741,0,1,1,0,0,1,1,1
17742,0,0,0,0,1,1,1,0
17743,1,0,1,0,1,0,0,0
17745,0,0,0,0,1,0,1,1
17748,0,1,0,0,1,0,0,0
17749,0,0,1,0,0,0,1,0
17752,1,1,0,0,1,0,1,0
17754,0,0,0,1,0,0,0,0
17764,0,0,0,0,1,0,0,0
17767,0,1,0,0,0,0,0,0
17768,0,0,0,1,0,0,1,0
17769,0,0,0,0,1,1,0,0
17771,0,1,0,0,0,1,1,0
17773,0,1,0,0,1,1,0,1
17776,1,1,0,0,1,0,0,0
17779,1,0,0,0,1,0,0,0
17786,0,0,1,0,1,0,0,0
17787,0,1,0,0,0,0,0,1
17789,0,1,0,0,0,0,0,0
17797,1,1,0,0,0,0,0,0
17800,0,1,0,0,1,1,1,0
17803,0,0,0,0,0,1,0,0
17807,0,0,0,0,1,1,0,0
17814,1,0,0,0,1,1,1,0
17815,0,1,0,0,0,0,1,0
17818,0,0,1,0,0,0,1,1
17819,0,0,0,0,1,1,1,0
17821,0,1,0,0,0,1,0,0
17824,1,0,1,0,1,0,1,0
17825,1,0,0,0,1,1,1,0
17826,0,1,0,0,0,0,1,0
17827,1,0,0,0,1,1,0,1
17828,0,0,1,0,0,1,0,0
17834,0,0,0,0,1,0,0,0
17836,1,0,0,0,1,0,0,0
17841,0,0,0,0,0,0,0,1
17843,0,1,0,0,0,0,0,1
17844,1,1,0,0,0,0,0,1
17846,0,0,0,0,1,0,0,0
17847,0,1,0,0,0,0,1,1
17848,0,0,0,0,0,1,0,0
17850,1,0,0,0,1,0,0,1
17852,1,1,1,1,1,1,1,1
17856,1,0,1,0,1,0,0,0
17857,1,1,0,0,1,1,0,0
17860,1,0,0,1,0,1,0,0
17862,0,0,0,0,0,0,0,1
17866,0,0,0,0,0,1,1,0
17867,0,0,0,0,1,0,0,1
17868,0,0,0,0,0,0,0,1
17869,0,0,0,0,0,1,0,0
17871,0,1,0,0,0,0,0,0
17873,0,0,0,0,1,0,0,0
17875,0,0,0,0,0,1,1,0
17876,0,0,1,0,1,0,1,0
17877,0,1,0,0,0,0,0,0
17878,0,0,0,0,0,1,0,0
17880,0,1,0,0,0,0,0,0
17883,1,0,0,0,0,0,0,0
17885,0,1,0,0,1,1,1,0
17886,0,0,0,0,0,0,1,1
17888,1,1,1,0,1,0,1,0
17889,0,1,0,0,1,0,0,0
17890,0,0,1,0,1,0,0,0
17891,1,1,0,0,0,1,0,0
17892,0,1,1,0,0,0,1,0
17895,1,1,0,0,0,1,0,0
17903,0,0,0,0,1,1,0,0
17904,0,0,0,0,0,0,1,1
17905,0,0,0,0,1,0,1,0
17906,0,0,0,0,0,1,0,0
17907,0,0,0,0,1,0,0,0
17908,1,1,1,0,1,0,1,1
17911,1,1,0,0,0,0,0,0
17912,0,0,0,0,1,0,0,0
17913,1,0,0,0,1,0,0,0
17914,1,0,0,0,0,0,0,0
17915,0,0,0,0,1,0,1,0
17920,0,1,0,0,1,1,0,0
17923,0,1,0,0,0,1,1,1
17924,0,0,1,0,1,1,0,1
17928,0,0,0,0,0,1,0,0
17929,0,0,0,0,0,0,0,1
17930,0,0,0,0,1,0,0,0
17931,0,1,0,0,1,1,0,0
17933,0,0,1,0,0,0,0,0
17934,0,0,0,0,1,0,0,0
17935,1,1,1,0,1,1,1,0
17938,0,1,0,0,1,1,1,0
17941,0,0,0,0,1,1,1,0
17942,0,0,0,0,1,0,0,1
17943,0,0,0,0,0,1,0,0
17946,0,1,0,0,1,0,0,1
17953,1,0,0,0,0,1,0,0
17954,1,1,0,1,0,0,0,0
17955,0,0,0,0,1,1,1,0
17957,1,0,0,0,0,0,0,0
17958,0,0,0,0,0,1,0,1
17959,0,1,0,0,0,0,0,1
17962,0,0,1,0,0,0,0,0
17963,0,1,0,0,0,0,0,1
17965,0,1,0,0,0,1,0,0
17967,1,1,0,0,1,1,0,0
17968,0,0,1,0,1,1,1,0
17969,0,0,0,0,0,0,0,1
17970,1,0,0,0,0,0,0,0
17971,0,0,0,0,0,1,0,0
17972,0,0,1,0,0,1,0,0
17973,0,1,0,0,0,0,0,0
17974,0,0,0,0,1,0,0,0
17975,0,0,0,0,0,1,0,0
17977,0,0,0,0,1,0,0,0
17978,0,0,0,0,0,1,1,1
17979,0,0,1,0,1,0,0,0
17980,0,0,0,0,1,0,1,0
17981,0,0,0,0,1,0,0,0
17984,0,1,0,1,0,1,1,1
17988,0,1,0,0,0,0,0,0
17989,0,0,0,0,1,1,1,0
17995,0,0,0,1,0,0,0,0
17997,1,0,1,0,1,0,0,1
17999,0,0,0,0,1,0,0,0
18001,0,0,1,0,0,1,1,0
18003,0,0,0,0,1,0,0,0
18005,0,0,0,0,0,0,0,1
18006,0,1,0,0,1,0,0,0
18008,0,1,0,0,0,0,1,0
18010,0,1,0,0,0,1,1,0
18012,0,0,1,0,1,0,1,0
18013,0,0,0,0,1,1,0,0
18014,0,0,0,0,0,0,1,0
18015,0,0,0,0,1,0,0,1
18016,0,0,0,0,0,0,0,1
18017,0,0,0,0,0,1,1,0
18019,0,0,1,0,0,0,0,1
18020,0,0,0,0,1,0,1,0
18023,0,1,0,0,0,0,1,0
18026,0,0,0,0,1,0,0,1
18027,0,0,0,0,0,1,0,0
18028,1,0,0,0,1,0,1,0
18029,0,1,0,0,0,0,0,0
18030,0,1,0,0,0,1,0,0
18032,0,1,0,0,1,1,1,0
18035,0,1,1,0,0,0,1,0
18036,0,0,0,1,0,0,0,0
18037,0,0,0,1,0,0,0,0
18038,0,1,0,0,0,0,0,0
18039,0,0,0,0,1,0,1,0
18043,0,0,1,0,1,0,1,0
18046,0,0,1,0,1,0,0,0
18053,0,1,0,0,1,0,1,0
18055,1,0,0,0,0,1,0,0
18058,1,1,0,0,1,1,1,1
18060,0,0,0,0,0,0,0,1
18061,0,1,0,0,1,0,1,0
18065,0,0,0,0,0,0,0,1
18068,0,0,0,0,0,1,0,0
18071,0,1,0,0,0,0,0,1
18077,0,1,0,0,1,1,0,0
18079,1,1,0,0,1,1,0,0
18087,0,1,0,0,1,0,1,0
18091,0,0,0,0,1,1,1,0
18092,0,0,0,1,0,0,0,0
18093,0,0,0,0,1,0,1,0
18096,0,1,1,0,1,1,0,1
18097,0,1,0,0,0,0,0,0
18098,1,0,0,0,0,0,0,0
18099,0,0,0,0,0,1,0,0
